	Node degree	Node betweenness	Node stress	Node eigenvector centrality scores	Node closeness	Clustering coefficient
OTU_3718	64	64.5787833702843	4990	0.0887560719144988	0.00108932461873638	0.827876984126984
OTU_369	88	107.885526459797	9058	0.73821753820426	0.00116959064327485	0.738505747126437
OTU_366	65	38.4996462677337	2841	0.29990208051836	0.00111234705228031	0.790865384615385
OTU_365	47	2.48575783327396	138	0.225813783751239	0.00101010101010101	0.941720629047179
OTU_364	38	110.260404973546	6394	0.131845119616168	0.00114155251141553	0.671408250355619
OTU_363	53	4.41330519916077	663	0.527736325385011	0.00107066381156317	0.958635703918723
OTU_362	12	5.75382983530337	432	0.0388480528967894	0.00102354145342886	0.878787878787879
OTU_36	74	1099.23156292076	23407	0.0986315570978015	0.00112866817155756	0.423176601258793
OTU_3599	14	0	0	0.0206185228458806	0.000848176420695505	1
OTU_3598	47	0.64838789616821	52	0.0636359115190583	0.000927643784786642	0.982423681776133
OTU_359	17	0.192156862745098	4	0.135192815434384	0.00103305785123967	0.977941176470588
OTU_357	64	35.0572011868825	2858	0.316879477291459	0.00111607142857143	0.794146825396825
OTU_354	55	2.30742085192258	283	0.526362246679292	0.00101522842639594	0.950841750841751
OTU_353	48	0.893027163573034	117	0.466933553074823	0.00099009900990099	0.975177304964539
OTU_352	71	233.109534191904	15746	0.425451667275391	0.00123152709359606	0.552112676056338
OTU_350	53	4.03955342977221	580	0.510818764517488	0.00104058272632674	0.954281567489115
OTU_347	5	0	0	0.00603596689597198	0.000826446280991736	1
OTU_346	58	5.02827794877954	682	0.557550466112791	0.00106157112526539	0.94615849969752
OTU_345	42	0.566712794619849	138	0.421651513401429	0.000998003992015968	0.984901277584204
OTU_344	10	0	0	0.0767123860773377	0.00103842159916926	1
OTU_343	80	31.9058243332325	3396	0.69534134439106	0.00112612612612613	0.816455696202532
OTU_342	10	0	0	0.0666548608761575	0.000949667616334283	1
OTU_341	51	14.0075413782726	769	0.489868805871898	0.00103950103950104	0.934901960784314
OTU_339	60	7.82096674706817	1210	0.573119851872582	0.00107991360691145	0.932768361581921
OTU_3388	6	0	0	0.0103157404110662	0.000859106529209622	1
OTU_336	63	52.8236909778671	3184	0.281910664769102	0.00111111111111111	0.78494623655914
OTU_335	70	21.0712400563318	2316	0.641839209106159	0.00109051254089422	0.863768115942029
OTU_334	11	0	0	0.12238788379836	0.000906618313689937	1
OTU_3328	79	404.063595314579	26707	0.14090684029749	0.00115074798619102	0.660175267770205
OTU_332	23	0	0	0.247334767359339	0.000931966449207828	1
OTU_330	63	6.85100963792301	867	0.585853833098384	0.00104712041884817	0.923707117255504
OTU_3288	1	0	0	0.00175576850515041	0.000809061488673139	0
OTU_328	76	30.2276929129711	2837	0.666478521293584	0.00112233445566779	0.823157894736842
OTU_323	2	0	0	0.0035822737980918	0.000808407437348424	1
OTU_322	53	2.74971499534029	257	0.509961438048106	0.00104384133611691	0.948476052249637
OTU_321	23	0	0	0.122489710971454	0.000953288846520496	1
OTU_32	156	2793.98628859179	98994	0.971379941252282	0.00136054421768707	0.364681555004136
OTU_319	44	0.248739660274168	12	0.438537656652643	0.000980392156862745	0.987315010570824
OTU_317	44	181.891345440422	10228	0.144254629217489	0.00115207373271889	0.636363636363636
OTU_316	69	70.4834901478971	5849	0.322360864187056	0.00112994350282486	0.734867860187553
OTU_315	66	486.994150819022	20351	0.142220052640103	0.00115874855156431	0.522610722610723
OTU_314	36	0.637061728648452	22	0.198390146287098	0.00100300902708124	0.96984126984127
OTU_313	18	3.63481546476928	243	0.118192120398171	0.00103199174406605	0.915032679738562
OTU_312	74	25.0489684979966	3005	0.66671082332628	0.00113636363636364	0.855979266938171
OTU_3108	45	0.847155541143503	58	0.0587537081631065	0.000923361034164358	0.974747474747475
OTU_308	71	15.9026131704393	1962	0.646443978724841	0.00109170305676856	0.878068410462777
OTU_307	71	25.817134808	2299	0.661775409168419	0.00113765642775882	0.842253521126761
OTU_305	48	4.91324839177436	478	0.478605123294779	0.0011001100110011	0.940602836879433
OTU_304	80	138.730416086596	7541	0.351051174778408	0.00112994350282486	0.632594936708861
OTU_3028	43	0.13118337269814	16	0.0611118491103086	0.000933706816059757	0.996677740863787
OTU_301	35	6.74350300395158	812	0.222644400372562	0.00109529025191676	0.932773109243697
OTU_30	90	920.992248042479	34070	0.137490900073116	0.00115473441108545	0.523096129837703
OTU_2999	60	31.9432186552269	2864	0.0825397535794614	0.00102040816326531	0.863276836158192
OTU_299	38	25.6283255840721	2240	0.319244983772746	0.00115207373271889	0.793741109530583
OTU_298	8	0	0	0.0895467055277561	0.000876424189307625	1
OTU_296	48	2.63575322735986	217	0.242771749223626	0.00104166666666667	0.947695035460993
OTU_295	76	101.816012530176	6180	0.320925998816791	0.00113250283125708	0.666315789473684
OTU_2918	78	567.31170943289	16389	0.10421385720835	0.00113122171945701	0.652347652347652
OTU_2908	66	163.16324865307	7374	0.0943036340640036	0.00111607142857143	0.824242424242424
OTU_290	31	0	0	0.176908132858855	0.00101112234580384	1
OTU_2899	53	28.6884646348273	2591	0.0790689544209658	0.0010515247108307	0.936139332365747
OTU_2868	6	0	0	0.0093998723230264	0.000833333333333333	1
OTU_285	101	125.251607151211	12970	0.824271905776626	0.00118203309692671	0.680990099009901
OTU_284	88	62.6988248300619	7658	0.754794944318367	0.00115874855156431	0.768547544409613
OTU_281	11	1.1327586726963	57	0.0159948345082651	0.000885739592559787	0.945454545454545
OTU_2788	67	158.226703117288	12094	0.110078200590096	0.00108342361863489	0.770691994572592
OTU_275	27	6.00865037560336	441	0.192238881097067	0.00110253583241455	0.86039886039886
OTU_274	5	0	0	0.031277224645382	0.000949667616334283	1
OTU_273	21	0	0	0.226721580550705	0.000946969696969697	1
OTU_272	70	35.7823398044924	2449	0.626269068437478	0.00110741971207087	0.859627329192547
OTU_271	1	0	0	0.00162875311507191	0.000791139240506329	0
OTU_270	96	95.5946278009197	9499	0.78684562789672	0.00114285714285714	0.699122807017544
OTU_27	2	0	0	0.0026292755743328	0.000792393026941363	1
OTU_268	61	9.32342647751572	930	0.551226325872459	0.00102986611740474	0.898360655737705
OTU_267	80	77.9587154189921	4452	0.343771283315673	0.00110132158590308	0.640506329113924
OTU_266	82	179.639848737524	8548	0.330025654910305	0.00115207373271889	0.604938271604938
OTU_263	78	102.262988770566	6179	0.334101804204531	0.00113507377979569	0.657342657342657
OTU_262	101	143.318126617486	12829	0.815959168148529	0.00119189511323004	0.671683168316832
OTU_261	112	269.763675766153	22688	0.853006645363929	0.00120627261761158	0.586068211068211
OTU_259	108	224.499722024549	17898	0.833169122369143	0.00120048019207683	0.608688127379716
OTU_258	63	480.133153517163	22980	0.0886243604167444	0.00106382978723404	0.532514080901178
OTU_257	18	9.024326633183	468	0.0954604683466317	0.00107991360691145	0.823529411764706
OTU_256	110	225.016292981653	20477	0.853320058246175	0.00119760479041916	0.607506255212677
OTU_255	88	199.774195963512	13114	0.71947589343997	0.00121212121212121	0.631138975966562
OTU_254	85	380.665500873244	22337	0.551810128805768	0.00115074798619102	0.536694677871148
OTU_253	75	121.994976517331	6764	0.319738170489945	0.00113507377979569	0.658378378378378
OTU_252	83	37.6811485471343	4041	0.713775881519605	0.00112612612612613	0.796943873053188
OTU_250	67	17.7806918092026	2211	0.615675146223004	0.00108932461873638	0.878335594753505
OTU_249	42	321.348186155827	11492	0.084116326516915	0.00106382978723404	0.759581881533101
OTU_247	24	8.25336361547738	469	0.0354480692432782	0.000927643784786642	0.844202898550725
OTU_246	54	18.0051717000249	1207	0.248365610277976	0.00105263157894737	0.864430468204053
OTU_244	57	3.81202181935042	567	0.544455621466344	0.00103092783505155	0.934210526315789
OTU_243	113	236.146844535652	22264	0.868749057066566	0.00120336943441637	0.59197218710493
OTU_240	36	0.411679561767232	33	0.205916502308595	0.00102880658436214	0.985714285714286
OTU_24	50	72.1955767089344	3130	0.0743635699330586	0.00102249488752556	0.68734693877551
OTU_239	89	60.9826082665078	7233	0.759808259544601	0.00116009280742459	0.768386108273749
OTU_237	91	327.767404815448	17195	0.393029470090411	0.00116822429906542	0.528937728937729
OTU_236	1	0	0	0.0118317324202163	0.000898472596585804	0
OTU_235	83	167.266258455929	8616	0.329958720731258	0.0011441647597254	0.595650896267999
OTU_233	62	350.518303381563	23058	0.199466112804203	0.00120627261761158	0.569011105235325
OTU_231	114	420.863401830271	26025	0.872074183507672	0.00127226463104326	0.570718832479429
OTU_230	89	202.581027091333	12512	0.724495135846977	0.00123304562268804	0.622574055158325
OTU_23	63	382.11680775	10239	0.0830761904217883	0.00103092783505155	0.498719918074757
OTU_228	5	0.272636897001304	5	0.00700459007331803	0.000853242320819113	0.9
OTU_227	36	14.6193000772672	691	0.0525212789893245	0.000956937799043062	0.86031746031746
OTU_224	114	2448.17754376652	96696	0.645284960585953	0.0012853470437018	0.419344822232573
OTU_223	99	115.054758696532	12324	0.815304490832329	0.00117508813160987	0.697588126159555
OTU_221	110	174.824017596981	16344	0.850416476069348	0.00119047619047619	0.606839032527106
OTU_220	26	29.1589779993572	1423	0.254430201383838	0.00108225108225108	0.861538461538462
OTU_219	86	192.592598583331	8353	0.353440132044194	0.00116144018583043	0.576196990424077
OTU_218	106	193.445589984742	16689	0.831834122420479	0.00120336943441637	0.630727762803235
OTU_217	34	10.7483682718349	644	0.149402499009529	0.00101317122593718	0.932263814616756
OTU_2162	5	0	0	0.00871876656947863	0.000832639467110741	1
OTU_216	113	238.841792527867	21768	0.882976384227947	0.00121654501216545	0.601453855878635
OTU_215	70	647.592324664274	40012	0.352722764520699	0.00122100122100122	0.515527950310559
OTU_213	6	1.43417301805603	44	0.00756533471709108	0.000874125874125874	0.866666666666667
OTU_211	116	362.054048759474	24485	0.862565643336306	0.00124688279301746	0.561019490254873
OTU_206	4	0	0	0.0351805569221424	0.000914913083257091	1
